tweet_id,name,rating_numerator,rating_denominator,stages
813812741911748608,Gary,14.0,10,unnamed
813800681631023104,Sky,12.0,10,unnamed
813217897535406080,Atlas,13.0,10,unnamed
813187593374461952,None,13.0,10,unnamed
813172488309972993,Eleanor,12.0,10,unnamed
813157409116065792,Layla,12.0,10,unnamed
813142292504645637,None,13.0,10,unnamed
813112105746448384,Toby,12.0,10,unnamed
813081950185472002,Baron,11.0,10,unnamed
813066809284972545,Tyr,12.0,10,unnamed
813051746834595840,Bauer,13.0,10,unnamed
812781120811126785,Swagger,10.0,10,unnamed
812709060537683968,Brandi,12.0,10,unnamed
812503143955202048,None,13.0,10,unnamed
812466873996607488,Mary,12.0,10,unnamed
812372279581671427,Moe,13.0,10,unnamed
811985624773361665,Ted,11.0,10,unnamed
811744202451197953,Halo,13.0,10,unnamed
811627233043480576,Augie,10.0,10,unnamed
810896069567610880,Hunter,11.0,10,unnamed
810657578271330305,Pavlov,11.0,10,unnamed
810284430598270976,Phil,13.0,10,unnamed
810254108431155201,Gus,12.0,10,unnamed
809920764300447744,None,10.0,10,unnamed
809448704142938112,None,12.0,10,unnamed
809220051211603969,Kyro,12.0,10,unnamed
809084759137812480,Wallace,11.0,10,unnamed
808838249661788160,Ito,13.0,10,unnamed
808501579447930884,Koda,12.0,10,unnamed
808344865868283904,Seamus,11.0,10,unnamed
808001312164028416,Cooper,12.0,10,unnamed
807106840509214720,Stephan,13.0,10,unnamed
807010152071229440,Lennon,12.0,10,unnamed
806629075125202948,None,13.0,10,unnamed
806576416489959424,None,13.0,10,unnamed
806542213899489280,Waffles,11.0,10,unnamed
806219024703037440,incredibly,11.0,10,unnamed
805932879469572096,Major,12.0,10,unnamed
805826884734976000,Duke,12.0,10,unnamed
805520635690676224,Zeke,13.0,10,unnamed
805487436403003392,Sansa,12.0,10,unnamed
805207613751304193,Shooter,12.0,10,unnamed
804738756058218496,Django,12.0,10,unnamed
804475857670639616,None,13.0,10,unnamed
804026241225523202,Bo,13.0,10,unnamed
803380650405482500,Sonny,12.0,10,unnamed
803276597545603072,Winston,11.0,10,unnamed
802952499103731712,Marley,12.0,10,unnamed
802600418706604034,Bailey,11.0,10,unnamed
802572683846291456,Winnie,12.0,10,unnamed
802323869084381190,Severus,13.0,10,unnamed
801958328846974976,Ronnie,12.0,10,unnamed
801538201127157760,Wallace,12.0,10,unnamed
801285448605831168,None,10.0,10,unnamed
801167903437357056,Milo,13.0,10,unnamed
800751577355128832,Mauve,12.0,10,unnamed
800513324630806528,Chef,11.0,10,unnamed
800141422401830912,Peaches,13.0,10,unnamed
799422933579902976,Longfellow,12.0,10,unnamed
799297110730567681,Jeffrey,11.0,10,unnamed
799063482566066176,Mister,11.0,10,unnamed
798933969379225600,Iroh,12.0,10,unnamed
798925684722855936,Shadow,11.0,10,unnamed
798209839306514432,Cooper,13.0,10,unnamed
797545162159308800,Cassie,12.0,10,unnamed
797236660651966464,Pancake,12.0,10,unnamed
796865951799083009,Tyr,12.0,10,unnamed
796759840936919040,Romeo,11.0,10,unnamed
796387464403357696,Snicku,12.0,10,unnamed
796149749086875649,Ruby,11.0,10,unnamed
796125600683540480,None,13.0,10,unnamed
796116448414461957,None,11.0,10,unnamed
796080075804475393,Yogi,12.0,10,unnamed
796031486298386433,Daisy,13.0,10,unnamed
795400264262053889,Brody,12.0,10,unnamed
795076730285391872,Bailey,11.0,10,unnamed
794926597468000259,Mack,12.0,10,unnamed
794332329137291264,Nimbus,12.0,10,unnamed
793962221541933056,Maximus,12.0,10,unnamed
793845145112371200,Clark,13.0,10,unnamed
793601777308463104,Dobby,12.0,10,unnamed
793500921481273345,Fiona,12.0,10,unnamed
793286476301799424,Moreton,13.0,10,unnamed
793271401113350145,Dave,12.0,10,unnamed
793256262322548741,None,12.0,10,unnamed
793241302385262592,Tucker,13.0,10,unnamed
793226087023144960,Juno,11.0,10,unnamed
793210959003287553,Maude,10.0,10,unnamed
793180763617361921,Newt,11.0,10,unnamed
793165685325201412,Benji,12.0,10,unnamed
793150605191548928,Nida,11.0,10,unnamed
793135492858580992,None,13.0,10,unnamed
793120401413079041,Robin,11.0,10,unnamed
792913359805018113,a,13.0,10,unnamed
792883833364439040,Bailey,12.0,10,unnamed
792773781206999040,Monster,12.0,10,unnamed
792394556390137856,BeBe,12.0,10,unnamed
792050063153438720,Remus,11.0,10,unnamed
791774931465953280,None,14.0,10,unnamed
791672322847637504,None,13.0,10,unnamed
791406955684368384,Levi,12.0,10,unnamed
791312159183634433,Mabel,12.0,10,unnamed
790987426131050500,Misty,12.0,10,unnamed
790698755171364864,Mosby,12.0,10,unnamed
790581949425475584,Duke,11.0,10,unnamed
790337589677002753,Maggie,12.0,10,unnamed
790277117346975746,Bruce,11.0,10,unnamed
789986466051088384,Happy,12.0,10,unnamed
789628658055020548,Eli,13.0,10,unnamed
789599242079838210,Brownie,12.0,10,unnamed
789530877013393408,Rizzy,12.0,10,unnamed
789314372632018944,None,13.0,10,unnamed
789268448748703744,Stella,10.0,10,unnamed
789137962068021249,Bo,12.0,10,unnamed
788908386943430656,Lucy,11.0,10,unnamed
788765914992902144,Butter,12.0,10,unnamed
788412144018661376,Dexter,11.0,10,unnamed
788178268662984705,None,13.0,10,unnamed
788150585577050112,Leo,13.0,10,unnamed
788039637453406209,None,12.0,10,unnamed
787810552592695296,Frank,11.0,10,unnamed
787397959788929025,Moose,11.0,10,unnamed
787322443945877504,Lincoln,10.0,10,unnamed
786963064373534720,Rory,12.0,10,unnamed
786709082849828864,Logan,9.75,10,unnamed
786664955043049472,None,12.0,10,unnamed
786595970293370880,Dale,11.0,10,unnamed
786286427768250368,Arnie,12.0,10,unnamed
786233965241827333,Mattie,11.0,10,unnamed
785927819176054784,Lucy,12.0,10,unnamed
785872687017132033,Rusty,12.0,10,unnamed
785533386513321988,Dallas,11.0,10,unnamed
785515384317313025,None,10.0,10,unnamed
785264754247995392,Doc,12.0,10,unnamed
785170936622350336,Hero,11.0,10,unnamed
784826020293709826,Rusty,13.0,10,unnamed
784517518371221505,Frankie,11.0,10,unnamed
784431430411685888,Stormy,12.0,10,unnamed
784057939640352768,Balto,12.0,10,unnamed
783839966405230592,Riley,13.0,10,unnamed
783821107061198850,Mairi,12.0,10,unnamed
783695101801398276,Loomis,12.0,10,unnamed
783466772167098368,Finn,11.0,10,unnamed
783391753726550016,Godi,13.0,10,unnamed
783334639985389568,Dave,12.0,10,unnamed
783085703974514689,Earl,11.0,10,unnamed
782969140009107456,Cali,12.0,10,unnamed
782722598790725632,Penny,10.0,10,unnamed
782598640137187329,Timmy,11.0,10,unnamed
781955203444699136,Chipson,11.0,10,unnamed
781661882474196992,None,5.0,10,unnamed
781524693396357120,None,12.0,10,unnamed
781251288990355457,Oakley,11.0,10,unnamed
781163403222056960,None,10.0,10,unnamed
780858289093574656,Dash,10.0,10,unnamed
780800785462489090,Koda,11.0,10,unnamed
780601303617732608,Hercules,12.0,10,unnamed
780543529827336192,None,12.0,10,unnamed
780459368902959104,Bear,11.0,10,unnamed
780192070812196864,None,11.0,10,unnamed
779834332596887552,Scout,11.0,10,unnamed
779056095788752897,None,13.0,10,unnamed
778990705243029504,Jay,11.0,10,unnamed
778764940568104960,None,13.0,10,unnamed
778748913645780993,Mya,11.0,10,unnamed
778650543019483137,Strider,10.0,10,unnamed
778624900596654080,Penny,11.0,10,unnamed
778408200802557953,None,14.0,10,unnamed
778383385161035776,Nala,13.0,10,unnamed
778286810187399168,Stanley,11.0,10,unnamed
777885040357281792,Wesley,3.0,10,unnamed
777684233540206592,None,12.0,10,unnamed
777621514455814149,Derek,12.0,10,unnamed
777189768882946048,Jeffrey,12.0,10,unnamed
776813020089548800,Solomon,12.0,10,unnamed
776201521193218049,O,10.0,10,unnamed
776088319444877312,None,10.0,10,unnamed
775842724423557120,Blue,12.0,10,unnamed
775729183532220416,None,13.0,10,unnamed
775350846108426240,Maximus,12.0,10,unnamed
775085132600442880,Tucker,13.0,10,unnamed
774757898236878852,Finley,12.0,10,unnamed
774639387460112384,Sprinkles,10.0,10,unnamed
774314403806253056,None,14.0,10,unnamed
773922284943896577,Heinrich,12.0,10,unnamed
773704687002451968,Loki,12.0,10,unnamed
773670353721753600,Shakespeare,10.0,10,unnamed
773308824254029826,Bungalo,12.0,10,unnamed
773247561583001600,Chip,10.0,10,unnamed
773191612633579521,Grey,12.0,10,unnamed
772877495989305348,None,11.0,10,unnamed
772826264096874500,Roosevelt,11.0,10,unnamed
772581559778025472,a,10.0,10,unnamed
772152991789019136,None,10.0,10,unnamed
772117678702071809,Jack,12.0,10,unnamed
772114945936949249,Finn,10.0,10,unnamed
772102971039580160,Penny,11.0,10,unnamed
771770456517009408,Davey,11.0,10,unnamed
771500966810099713,Dakota,12.0,10,unnamed
771380798096281600,Fizz,11.0,10,unnamed
771136648247640064,Dixie,11.0,10,unnamed
771102124360998913,Charlie,12.0,10,unnamed
771014301343748096,None,7.0,10,unnamed
770787852854652928,Winston,10.0,10,unnamed
770772759874076672,Sebastian,11.0,10,unnamed
770655142660169732,very,11.0,10,unnamed
770414278348247044,Al,11.0,10,unnamed
770293558247038976,Jackson,10.0,10,unnamed
770069151037685760,Carbon,10.0,10,unnamed
769940425801170949,Klein,12.0,10,unnamed
769695466921623552,Titan,13.0,10,unnamed
769212283578875904,DonDon,12.0,10,unnamed
768970937022709760,Kirby,12.0,10,unnamed
768855141948723200,Jesse,11.0,10,unnamed
768609597686943744,Lou,10.0,10,unnamed
768596291618299904,Oakley,12.0,10,unnamed
768473857036525572,Chevy,11.0,10,unnamed
767884188863397888,Tito,10.0,10,unnamed
767754930266464257,Philbert,11.0,10,unnamed
767500508068192258,Louie,12.0,10,unnamed
767122157629476866,Rupert,13.0,10,unnamed
766793450729734144,Rufus,10.0,10,unnamed
766693177336135680,Brudge,11.0,10,unnamed
766423258543644672,Shadoe,9.0,10,unnamed
766313316352462849,Oscar,12.0,10,unnamed
766069199026450432,Juno,12.0,10,unnamed
766008592277377025,Angel,11.0,10,unnamed
765719909049503744,Brat,12.0,10,unnamed
765669560888528897,Tove,12.0,10,unnamed
765395769549590528,my,13.0,10,unnamed
765222098633691136,Gromit,10.0,10,unnamed
764857477905154048,Aubie,12.0,10,unnamed
764259802650378240,Kota,10.0,10,unnamed
763837565564780549,Alfie,11.0,10,unnamed
763183847194451968,Clark,8.0,10,unnamed
763103485927849985,Belle,10.0,10,unnamed
762699858130116608,Leela,11.0,10,unnamed
762471784394268675,Glenn,12.0,10,unnamed
762464539388485633,Buddy,12.0,10,unnamed
762316489655476224,Scout,11.0,10,unnamed
762035686371364864,None,14.0,10,unnamed
761976711479193600,Shelby,12.0,10,unnamed
761745352076779520,None,11.0,10,unnamed
761672994376806400,None,10.0,10,unnamed
761599872357261312,Sephie,11.0,10,unnamed
761334018830917632,Bruce,10.0,10,unnamed
761292947749015552,Bonaparte,11.0,10,unnamed
761227390836215808,Albert,10.0,10,unnamed
761004547850530816,Bo,11.0,10,unnamed
760656994973933572,Rose,11.0,10,unnamed
760641137271070720,Theo,12.0,10,unnamed
760539183865880579,Atlas,12.0,10,unnamed
760290219849637889,Rocco,13.0,10,unnamed
760252756032651264,Fido,4.0,10,unnamed
760190180481531904,Sadie,10.0,10,unnamed
759846353224826880,Kirby,11.0,10,unnamed
759557299618865152,Emma,10.0,10,unnamed
759447681597108224,Oakley,11.0,10,unnamed
759446261539934208,None,10.0,10,unnamed
759197388317847553,Luna,12.0,10,unnamed
759099523532779520,Toby,7.0,10,unnamed
759047813560868866,Spencer,11.0,10,unnamed
758854675097526272,Lilli,11.0,10,unnamed
758740312047005698,Boston,12.0,10,unnamed
758474966123810816,Brandonald,11.0,10,unnamed
758405701903519748,Odie,10.0,10,unnamed
758355060040593408,Corey,11.0,10,unnamed
758099635764359168,None,13.0,10,unnamed
758041019896193024,None,9.0,10,unnamed
757741869644341248,Leonard,10.0,10,unnamed
757725642876129280,Beckham,11.0,10,unnamed
757611664640446465,Cooper,12.0,10,unnamed
757596066325864448,None,4.0,10,unnamed
757400162377592832,None,13.0,10,unnamed
757354760399941633,Devón,8.0,10,unnamed
756998049151549440,Oliver,11.0,10,unnamed
756651752796094464,Gert,11.0,10,unnamed
756303284449767430,None,11.0,10,unnamed
756288534030475264,None,12.0,10,unnamed
755110668769038337,Watson,13.0,10,unnamed
754856583969079297,Winnie,11.0,10,unnamed
754747087846248448,Keith,12.0,10,unnamed
754482103782404096,Milo,10.0,10,unnamed
754449512966619136,Dex,11.0,10,unnamed
754120377874386944,None,10.0,10,unnamed
753655901052166144,None,10.0,10,unnamed
753420520834629632,None,11.0,10,unnamed
753398408988139520,Scout,12.0,10,unnamed
753375668877008896,Hank,8.0,10,unnamed
753294487569522689,Ace,11.0,10,unnamed
753039830821511168,None,13.0,10,unnamed
753026973505581056,Tayzie,10.0,10,unnamed
752932432744185856,Carl,12.0,10,unnamed
752917284578922496,Grizzie,11.0,10,unnamed
752568224206688256,None,9.0,10,unnamed
752173152931807232,Brody,12.0,10,unnamed
751937170840121344,Ruby,11.0,10,unnamed
751830394383790080,Tucker,12.0,10,unnamed
751793661361422336,Fred,11.0,10,unnamed
751598357617971201,Toby,13.0,10,unnamed
751538714308972544,Max,10.0,10,unnamed
751251247299190784,Gilbert,10.0,10,unnamed
751205363882532864,None,12.0,10,unnamed
750719632563142656,Meyer,12.0,10,unnamed
750429297815552001,Arnie,12.0,10,unnamed
750147208377409536,None,13.0,10,unnamed
750132105863102464,Stewie,11.0,10,unnamed
750117059602808832,Calvin,10.0,10,unnamed
750101899009982464,Lilah,11.0,10,unnamed
750086836815486976,Spanky,12.0,10,unnamed
750056684286914561,Jameson,11.0,10,unnamed
750041628174217216,Beau,13.0,10,unnamed
750026558547456000,Jax,10.0,10,unnamed
749996283729883136,Bo,12.0,10,unnamed
749774190421639168,Lucy,12.0,10,unnamed
749403093750648834,None,10.0,10,unnamed
749395845976588288,George,10.0,10,unnamed
749064354620928000,Winston,11.0,10,unnamed
749036806121881602,Dietrich,8.0,10,unnamed
748977405889503236,not,10.0,10,unnamed
748705597323898880,None,13.0,10,unnamed
748699167502000129,Tripp,11.0,10,unnamed
748575535303884801,one,6.0,10,unnamed
748568946752774144,Cora,12.0,10,unnamed
748346686624440324,None,10.0,10,unnamed
748324050481647620,Duke,11.0,10,unnamed
748307329658011649,None,7.0,10,unnamed
748220828303695873,None,13.0,10,unnamed
747933425676525569,None,11.0,10,unnamed
747885874273214464,a,8.0,10,unnamed
747844099428986880,Huxley,11.0,10,unnamed
747816857231626240,a,4.0,10,unnamed
747648653817413632,Keurig,12.0,10,unnamed
747600769478692864,Bookstore,10.0,10,unnamed
747594051852075008,None,11.0,10,unnamed
747512671126323200,None,10.0,10,unnamed
747461612269887489,None,10.0,10,unnamed
747439450712596480,Linus,12.0,10,unnamed
747219827526344708,Atticus,11.0,10,unnamed
747204161125646336,Clark,10.0,10,unnamed
747103485104099331,None,11.0,10,unnamed
746872823977771008,a,11.0,10,unnamed
746790600704425984,None,10.0,10,unnamed
746757706116112384,Maddie,11.0,10,unnamed
746726898085036033,Abby,12.0,10,unnamed
746507379341139972,Shiloh,10.0,10,unnamed
746369468511756288,an,9.0,10,unnamed
746131877086527488,Gustav,10.0,10,unnamed
746056683365994496,Arlen,11.0,10,unnamed
745789745784041472,Gus,10.0,10,unnamed
745712589599014916,Percy,7.0,10,unnamed
745422732645535745,very,9.0,10,unnamed
745314880350101504,Sugar,12.0,10,unnamed
745074613265149952,Jeffrey,11.0,10,unnamed
745057283344719872,Oliver,12.0,10,unnamed
744971049620602880,Indie,12.0,10,unnamed
744709971296780288,Harvey,10.0,10,unnamed
744334592493166593,Blanket,11.0,10,unnamed
743980027717509120,Geno,11.0,10,unnamed
743895849529389061,None,10.0,10,unnamed
743609206067040256,Stark,10.0,10,unnamed
743595368194129920,Harold,7.0,10,unnamed
743545585370791937,Bentley,11.0,10,unnamed
743510151680958465,Beya,13.0,10,unnamed
743210557239623680,Kayla,10.0,10,unnamed
742528092657332225,Maxaroni,10.0,10,unnamed
742423170473463808,Bell,12.0,10,unnamed
742385895052087300,Phil,11.0,10,unnamed
742161199639494656,Doug,12.0,10,unnamed
741793263812808706,None,10.0,10,unnamed
741438259667034112,Tucker,9.0,10,unnamed
741303864243200000,Theodore,12.0,10,unnamed
741099773336379392,Ted,11.0,10,unnamed
740995100998766593,Leo,10.0,10,unnamed
740711788199743490,None,9.0,10,unnamed
740699697422163968,Chip,8.0,10,unnamed
740365076218183684,None,10.0,10,unnamed
740359016048689152,Chase,9.0,10,unnamed
740214038584557568,getting,10.0,10,unnamed
739979191639244800,Nollie,12.0,10,unnamed
739932936087216128,Rorie,10.0,10,unnamed
739844404073074688,Simba,12.0,10,unnamed
739544079319588864,None,10.0,10,unnamed
739485634323156992,Kyle,6.0,10,unnamed
738885046782832640,Charles,11.0,10,unnamed
738883359779196928,None,10.0,10,unnamed
738402415918125056,None,10.0,10,unnamed
738184450748633089,None,9.0,10,unnamed
738166403467907072,Axel,12.0,10,unnamed
738156290900254721,Storkson,10.0,10,unnamed
737826014890496000,Remy,10.0,10,unnamed
737800304142471168,Bella,10.0,10,unnamed
737678689543020544,None,11.0,10,unnamed
737322739594330112,Lily,9.0,10,unnamed
737310737551491075,None,13.0,10,unnamed
736736130620620800,Chadrick,13.0,10,unnamed
736225175608430592,very,10.0,10,unnamed
736010884653420544,None,10.0,10,unnamed
735991953473572864,Maxaroni,11.0,10,unnamed
735635087207878657,Dakota,11.0,10,unnamed
735274964362878976,None,11.0,10,unnamed
734912297295085568,Jax,10.0,10,unnamed
734787690684657664,None,13.0,10,unnamed
734776360183431168,Livvie,11.0,10,unnamed
734559631394082816,None,10.0,10,unnamed
733828123016450049,Terry,10.0,10,unnamed
733482008106668032,None,10.0,10,unnamed
733460102733135873,Hermione,11.0,10,unnamed
732732193018155009,Ralpher,12.0,10,unnamed
732726085725589504,Aldrick,11.0,10,unnamed
732585889486888962,None,10.0,10,unnamed
732005617171337216,Larry,11.0,10,unnamed
731285275100512256,Solomon,12.0,10,unnamed
730924654643314689,unacceptable,9.0,10,unnamed
730427201120833536,Crystal,11.0,10,unnamed
730211855403241472,Ziva,11.0,10,unnamed
730196704625098752,Charles,6.0,10,unnamed
729854734790754305,Ollie,11.0,10,unnamed
729823566028484608,Stefan,13.0,10,unnamed
729463711119904772,Pupcasso,13.0,10,unnamed
729113531270991872,None,10.0,10,unnamed
728986383096946689,Puff,11.0,10,unnamed
728760639972315136,None,13.0,10,unnamed
728751179681943552,Flurpson,10.0,10,unnamed
728653952833728512,Coleman,8.0,10,unnamed
728409960103686147,Wallace,10.0,10,unnamed
728387165835677696,Enchilada,12.0,10,unnamed
728046963732717569,Raymond,11.0,10,unnamed
727685679342333952,Cilantro,12.0,10,unnamed
727286334147182592,None,9.0,10,unnamed
727175381690781696,Karll,10.0,10,unnamed
727155742655025152,None,11.0,10,unnamed
726935089318363137,Sprout,12.0,10,unnamed
726887082820554753,Blitz,10.0,10,unnamed
726828223124897792,Bloop,12.0,10,unnamed
726224900189511680,None,9.0,10,unnamed
725842289046749185,Colby,12.0,10,unnamed
725729321944506368,Lola,12.0,10,unnamed
725458796924002305,None,13.0,10,unnamed
724983749226668032,Fred,12.0,10,unnamed
724049859469295616,Kreggory,10.0,10,unnamed
724046343203856385,Sarge,10.0,10,unnamed
723912936180330496,Sugar,12.0,10,unnamed
723688335806480385,Reginald,12.0,10,unnamed
723673163800948736,Ivar,10.0,10,unnamed
723179728551723008,Jangle,8.0,10,unnamed
722613351520608256,Schnitzel,12.0,10,unnamed
721503162398597120,Panda,11.0,10,unnamed
720785406564900865,Archie,12.0,10,unnamed
720775346191278080,Berkeley,10.0,10,unnamed
720415127506415616,None,10.0,10,unnamed
720389942216527872,Ralphé,11.0,10,unnamed
720059472081784833,Charleson,9.0,10,unnamed
720043174954147842,Neptune,11.0,10,unnamed
719551379208073216,Harnold,10.0,10,unnamed
719367763014393856,Sid,11.0,10,unnamed
719339463458033665,Lucy,10.0,10,unnamed
719332531645071360,Pippa,11.0,10,unnamed
718971898235854848,Sadie,10.0,10,unnamed
718939241951195136,Otis,12.0,10,unnamed
718631497683582976,None,10.0,10,unnamed
718613305783398402,Carper,11.0,10,unnamed
718540630683709445,None,10.0,10,unnamed
718460005985447936,Bowie,9.0,10,unnamed
718454725339934721,None,13.0,10,unnamed
718246886998687744,Alexanderson,3.0,10,unnamed
718234618122661888,Suki,11.0,10,unnamed
717841801130979328,Barclay,11.0,10,unnamed
717537687239008257,a,11.0,10,unnamed
717428917016076293,Skittle,11.0,10,unnamed
717421804990701568,Ebby,9.0,10,unnamed
717047459982213120,Flávio,12.0,10,unnamed
716802964044845056,Link,10.0,10,unnamed
716791146589110272,Jennifur,11.0,10,unnamed
716730379797970944,None,12.0,10,unnamed
716285507865542656,Stephanus,12.0,10,unnamed
715928423106027520,Bubbles,11.0,10,unnamed
715758151270801409,old,13.0,10,unnamed
715733265223708672,a,10.0,10,unnamed
715704790270025728,Bentley,11.0,10,unnamed
715696743237730304,Toby,10.0,10,unnamed
715680795826982913,Zeus,12.0,10,unnamed
715360349751484417,Bertson,11.0,10,unnamed
715342466308784130,Oscar,10.0,10,unnamed
715220193576927233,Nico,10.0,10,unnamed
715200624753819648,Michelangelope,12.0,10,unnamed
715009755312439296,Siba,12.0,10,unnamed
714982300363173890,Calbert,9.0,10,unnamed
714962719905021952,None,12.0,10,unnamed
714957620017307648,Curtis,10.0,10,unnamed
714631576617938945,Benedict,4.0,10,unnamed
714606013974974464,None,12.0,10,unnamed
714485234495041536,Blitz,10.0,10,unnamed
714258258790387713,Travis,10.0,10,unnamed
714251586676113411,Thumas,8.0,10,unnamed
714214115368108032,None,13.0,10,unnamed
714141408463036416,None,10.0,10,unnamed
713919462244790272,Kanu,12.0,10,unnamed
713909862279876608,Doug,12.0,10,unnamed
713761197720473600,Piper,12.0,10,unnamed
713411074226274305,None,11.0,10,unnamed
713177543487135744,Lance,10.0,10,unnamed
713175907180089344,Opie,10.0,10,unnamed
712809025985978368,Stubert,10.0,10,unnamed
712717840512598017,None,10.0,10,unnamed
712668654853337088,Sunny,10.0,10,unnamed
712438159032893441,Kane,11.0,10,unnamed
712097430750289920,None,10.0,10,unnamed
712092745624633345,Steven,7.0,10,unnamed
712085617388212225,Olive,11.0,10,unnamed
712065007010385924,Chester,6.0,10,unnamed
711743778164514816,Roosevelt,11.0,10,unnamed
711732680602345472,None,10.0,10,unnamed
711694788429553666,None,13.0,10,unnamed
711652651650457602,Gary,9.0,10,unnamed
711363825979756544,None,11.0,10,unnamed
711306686208872448,None,3.0,10,unnamed
710997087345876993,Milo,12.0,10,unnamed
710844581445812225,Staniel,10.0,10,unnamed
710833117892898816,Sora,12.0,10,unnamed
710609963652087808,None,12.0,10,unnamed
710588934686908417,Beemo,12.0,10,unnamed
710296729921429505,Oshie,12.0,10,unnamed
710283270106132480,Gunner,11.0,10,unnamed
710272297844797440,infuriating,11.0,10,unnamed
710269109699739648,None,13.0,10,unnamed
710153181850935296,Lacy,11.0,10,unnamed
710140971284037632,Tater,8.0,10,unnamed
709918798883774466,Watson,12.0,10,unnamed
709901256215666688,None,12.0,10,unnamed
709852847387627521,None,12.0,10,unnamed
709566166965075968,Olaf,12.0,10,unnamed
709556954897764353,Cecil,12.0,10,unnamed
709519240576036864,Vince,9.0,10,unnamed
709449600415961088,Karma,10.0,10,unnamed
709409458133323776,Billy,8.0,10,unnamed
709225125749587968,Walker,11.0,10,unnamed
709207347839836162,Penny,11.0,10,unnamed
709179584944730112,Sammy,13.0,10,unnamed
709158332880297985,Rodney,10.0,10,unnamed
709042156699303936,Klevin,9.0,10,unnamed
708853462201716736,Lucy,8.0,10,unnamed
708834316713893888,Malikai,10.0,10,unnamed
708810915978854401,Mister,10.0,10,unnamed
708738143638450176,Coco,11.0,10,unnamed
708711088997666817,Smokey,11.0,10,unnamed
708479650088034305,Bear,13.0,10,unnamed
708469915515297792,Bobble,11.0,10,unnamed
708400866336894977,None,12.0,10,unnamed
708356463048204288,Oliver,10.0,10,unnamed
708349470027751425,River,11.0,10,unnamed
708149363256774660,Jebberson,10.0,10,unnamed
708130923141795840,None,11.0,10,unnamed
708119489313951744,Cooper,9.0,10,unnamed
708109389455101952,Remington,10.0,10,unnamed
708026248782585858,None,13.0,10,unnamed
707995814724026368,Farfle,12.0,10,unnamed
707969809498152960,Rufus,11.0,10,unnamed
707776935007539200,Sadie,11.0,10,unnamed
707741517457260545,None,10.0,10,unnamed
707738799544082433,None,12.0,10,unnamed
707693576495472641,Jiminus,7.0,10,unnamed
707629649552134146,None,10.0,10,unnamed
707610948723478529,Harper,12.0,10,unnamed
707420581654872064,Keurig,4.0,10,unnamed
707387676719185920,Clarkus,10.0,10,unnamed
707377100785885184,None,9.0,10,unnamed
707297311098011648,Cassie,10.0,10,unnamed
707059547140169728,Cupcake,11.0,10,unnamed
707038192327901184,Kathmandu,10.0,10,unnamed
707021089608753152,Tucker,12.0,10,unnamed
707014260413456384,Ellie,11.0,10,unnamed
706904523814649856,None,13.0,10,unnamed
706901761596989440,Elliot,3.0,10,unnamed
706681918348251136,Katie,12.0,10,unnamed
706644897839910912,Shadow,9.0,10,unnamed
706593038911545345,None,10.0,10,unnamed
706538006853918722,Oliver,11.0,10,unnamed
706516534877929472,None,12.0,10,unnamed
706346369204748288,Koda,12.0,10,unnamed
706291001778950144,None,11.0,10,unnamed
706265994973601792,Kara,11.0,10,unnamed
706169069255446529,None,12.0,10,unnamed
706166467411222528,Dexter,7.0,10,unnamed
706153300320784384,Layla,13.0,10,unnamed
705970349788291072,Lucy,12.0,10,unnamed
705898680587526145,Max,10.0,10,unnamed
705591895322394625,None,11.0,10,unnamed
705475953783398401,Zara,12.0,10,unnamed
705442520700944385,Cooper,12.0,10,unnamed
705239209544720384,Jimothy,11.0,10,unnamed
705223444686888960,Bode,9.0,10,unnamed
705102439679201280,Terrenth,10.0,10,unnamed
705066031337840642,Reese,12.0,10,unnamed
704847917308362754,None,12.0,10,unnamed
704819833553219584,Chesterson,7.0,10,unnamed
704499785726889984,None,12.0,10,unnamed
704480331685040129,Lucia,11.0,10,unnamed
704364645503647744,Bisquick,12.0,10,unnamed
704113298707505153,Stanley,8.0,10,unnamed
703774238772166656,None,10.0,10,unnamed
703769065844768768,None,10.0,10,unnamed
703631701117943808,Bella,11.0,10,unnamed
703382836347330562,Charlie,12.0,10,unnamed
703356393781329922,Socks,9.0,10,unnamed
703079050210877440,a,11.0,10,unnamed
703041949650034688,an,10.0,10,unnamed
702932127499816960,Chip,6.0,10,unnamed
702899151802126337,Luna,12.0,10,unnamed
702684942141153280,Lucy,11.0,10,unnamed
702671118226825216,Rambo,10.0,10,unnamed
702539513671897089,a,12.0,10,unnamed
702332542343577600,Rudy,13.0,10,unnamed
702321140488925184,None,12.0,10,unnamed
702276748847800320,None,11.0,10,unnamed
702217446468493312,None,9.0,10,unnamed
701981390485725185,Fiji,12.0,10,unnamed
701952816642965504,Rilo,11.0,10,unnamed
701889187134500865,Bilbo,11.0,10,unnamed
701601587219795968,Coopson,10.0,10,unnamed
701570477911896070,Yoda,9.0,10,unnamed
701214700881756160,None,12.0,10,unnamed
700890391244103680,Chet,11.0,10,unnamed
700847567345688576,Crouton,10.0,10,unnamed
700796979434098688,Daniel,7.0,10,unnamed
700747788515020802,very,11.0,10,unnamed
700518061187723268,Vincent,10.0,10,unnamed
700505138482569216,Kaia,12.0,10,unnamed
700462010979500032,Murphy,6.0,10,unnamed
700167517596164096,Dotsy,10.0,10,unnamed
700062718104104960,Eazy,6.0,10,unnamed
700029284593901568,Coops,10.0,10,unnamed
700002074055016451,Thumas,9.0,10,unnamed
